TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0005575"	"cellular_component"	-9.009661145212398	7.602873379307559	100	1	-0	null
"GO:0005576"	"extracellular region"	-4.116338564846382	6.174372980219259	3.728201021160707	0.9999171555637907	5.311E-05	null
"GO:0005634"	"nucleus"	-5.504455662453552	6.825120770890613	16.68197006187276	0.7053363834643577	0.55355101	null
"GO:0005737"	"cytoplasm"	-13.385102783966865	7.223858229711361	41.7815777098856	0.8988748329747008	0.17107525	null
"GO:0005739"	"mitochondrion"	-12.286509456906057	6.265495171559725	4.598556930214697	0.7485000639333196	0.24719214	null
"GO:0005768"	"endosome"	-3.9172146296835497	5.691684309482424	1.2269025178674426	0.6280253283543568	0.6179153	null
"GO:0031410"	"cytoplasmic vesicle"	-3.0904439707588245	5.97609262800176	2.3616677585780756	0.6060668450142854	0.89726082	5768
"GO:0097708"	"intracellular vesicle"	-3.0366844886138886	5.977144922533338	2.3673970183644486	0.6145702082343052	0.95375105	5768
"GO:0005782"	"peroxisomal matrix"	-4.357535479757878	4.258996253248911	0.04530007933876956	0.6828994580857989	0.55930946	null
"GO:0005777"	"peroxisome"	-3.7189666327522723	5.313523443563055	0.5136271417194541	0.7499725526072908	0.80862223	5782
"GO:0005829"	"cytosol"	-44.63078414258986	6.683029467878457	12.02696395270017	0.8849684023008729	0.12350173	null
"GO:0005833"	"hemoglobin complex"	-4.382999658879101	3.7139103541289553	0.012910797096992051	0.914339265205237	0.18732125	null
"GO:0005943"	"phosphatidylinositol 3-kinase complex, class IA"	-3.8416375079047502	3.0318122713303706	0.0026824713721040694	0.9048434626092474	0.63954401	null
"GO:0016020"	"membrane"	-4.218963061378868	7.300683746686734	49.86666869619539	0.9998597037080451	0.00019969	null
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	-5.531652669587842	4.721645766289746	0.13145107852192583	0.9251364885383946	3.499E-05	null
"GO:0019897"	"extrinsic component of plasma membrane"	-4.856985199745905	4.981034448719282	0.23886721354979923	0.9237280936173003	0.86612055	31234
"GO:0031838"	"haptoglobin-hemoglobin complex"	-3.3535962737769305	3.6917002082901615	0.012267003967687075	0.971459966961294	0.18665722	null
"GO:0031907"	"microbody lumen"	-4.357535479757878	4.258996253248911	0.04530007933876956	0.6828994580857989	0.6811167	null
"GO:0031974"	"membrane-enclosed lumen"	-19.812479279163536	6.224612300524052	4.185416413755364	0.9999156974765477	3.322E-05	null
"GO:0031982"	"vesicle"	-21.24033215531037	6.011084286139367	2.559826285649265	0.7891144863098138	0.15402926	null
"GO:0031983"	"vesicle lumen"	-7.505845405981558	3.5259513412480126	0.008374301325377915	0.6791555071739257	0.4841428	null
"GO:0042579"	"microbody"	-5.341988603342887	5.313529773202291	0.513634627686074	0.8041266585774652	0.1865607	null
"GO:0042641"	"actomyosin"	-3.0096611452123985	4.399154333958217	0.0625552323974669	0.8666039155918727	0.09014872	null
"GO:0043005"	"neuron projection"	-3.11690664142431	5.66007202396096	1.1407689859397327	0.9999294150850234	4.488E-05	null
"GO:0043226"	"organelle"	-17.39040559077478	7.1586019816802695	35.952457624126374	0.9998713283281312	8.179E-05	null
"GO:0043227"	"membrane-bounded organelle"	-22.795880017344075	7.083750226085466	30.260550315864123	0.7411868898096552	0.30653884	null
