TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000118"	"histone deacetylase complex"	-4.354577730650908	4.8971980823829675	0.19693332386774443	0.7278073239511221	0.42173226	null
"GO:0000502"	"proteasome complex"	-34.86966623150499	5.186048960868364	0.38297706162584966	0.7039119094416453	0.28472455	null
"GO:0005838"	"proteasome regulatory particle"	-8.88941028970075	4.7883946545809115	0.15329013847416287	0.7112717760716835	0.94808173	502
"GO:0005839"	"proteasome core complex"	-25.334419008982046	4.725919795648436	0.13275114139156885	0.7217246031890981	0.87721568	502
"GO:0008540"	"proteasome regulatory particle, base subcomplex"	-10.283162276700475	4.524850303272198	0.08355336876607689	0.7222948408909385	0.84511561	502
"GO:0008541"	"proteasome regulatory particle, lid subcomplex"	-9.777283528852417	4.363668378110768	0.0576469336170681	0.7286806344619424	0.8896805	502
"GO:0019773"	"proteasome core complex, alpha-subunit complex"	-11.177831920631982	4.359968215825905	0.05715785046457285	0.7302696705004639	0.85173918	502
"GO:0019774"	"proteasome core complex, beta-subunit complex"	-15.380906669373257	4.099300726233463	0.031361209492654835	0.7399411025876295	0.78436722	502
"GO:0022624"	"proteasome accessory complex"	-21.185086818724926	4.805126891302859	0.15931135095870905	0.7137026310342137	0.89054042	502
"GO:0031597"	"cytosolic proteasome complex"	-6.962573502059376	4.375279436336474	0.05920900531840498	0.7282162047446471	0.82272026	502
"GO:1905369"	"endopeptidase complex"	-34.48811663902113	5.270135919913057	0.46479368613612704	0.7100544260906819	0.94032985	502
"GO:0001518"	"voltage-gated sodium channel complex"	-16.197226274708026	4.267734772321856	0.04622085323300807	0.618989985778625	0.65607722	null
"GO:0005575"	"cellular_component"	-7.958607314841775	7.602873379307559	100	1	-0	null
"GO:0005768"	"endosome"	-3.8416375079047502	5.691684309482424	1.2269025178674426	0.8961093771282803	0.42809291	null
"GO:0031410"	"cytoplasmic vesicle"	-3.424812155072339	5.97609262800176	2.3616677585780756	0.8904357773230822	0.89726082	5768
"GO:0097708"	"intracellular vesicle"	-3.374687549038326	5.977144922533338	2.3673970183644486	0.8917854636472958	0.95375105	5768
"GO:0005886"	"plasma membrane"	-98.20760831050174	6.8250353366409255	16.678688713171073	0.7950932569973134	0.42008808	null
"GO:0005890"	"sodium:potassium-exchanging ATPase complex"	-10.283162276700475	3.7605732539443943	0.014375551232271203	0.6615992813544364	0.59594234	null
"GO:0005891"	"voltage-gated calcium channel complex"	-31.03058408764602	4.397314173908845	0.06229072824356641	0.6129207806036118	0.67343866	null
"GO:1990454"	"L-type voltage-gated calcium channel complex"	-14.317854923626168	3.3240765797394864	0.005260139211530584	0.6556567769606754	0.80476813	5891
"GO:0005892"	"acetylcholine-gated channel complex"	-7.478861916295964	3.516667559099043	0.008197133448708715	0.6129483840787343	0.68390879	null
"GO:0008282"	"inward rectifying potassium channel"	-5.583359492661719	2.1172712956557644	0.00032439188685909673	0.7041410127955979	0.45928351	null
"GO:0009897"	"external side of plasma membrane"	-13.186419011431807	5.049427364190323	0.27960833921709516	0.8390444107670552	0.28009622	null
"GO:0019897"	"extrinsic component of plasma membrane"	-4.3851027839668655	4.981034448719282	0.23886721354979923	0.8396629534845165	0.86612055	9897
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	-6.057991946977687	4.721645766289746	0.13145107852192583	0.8386485099383423	0.78465544	9897
"GO:0009986"	"cell surface"	-12.482804102050025	5.394946984319184	0.6195435881011558	0.9999500001659681	3.823E-05	null
"GO:0014704"	"intercalated disc"	-3.4881166390211256	3.7550359337677714	0.014193392711188788	0.8571129568166344	0.58646127	null
"GO:0016020"	"membrane"	-55.709965388637485	7.300683746686734	49.86666869619539	0.9999181860584838	7.87E-05	null
"GO:0016323"	"basolateral plasma membrane"	-3.7878123955960423	4.703961652091485	0.1262059112436349	0.7661557289821131	0.65640366	null
"GO:0009925"	"basal plasma membrane"	-4.11690664142431	4.75048525243288	0.14047665894322856	0.764534985890935	0.97940693	16323
"GO:0030315"	"T-tubule"	-5.527243550682788	3.84060787900929	0.01728509692517664	0.864392452408062	0.2220827	null
"GO:0030964"	"NADH dehydrogenase complex"	-47.30016227413275	4.7087352461451	0.12760079635712904	0.6662884997169031	0.57925711	null
"GO:0045271"	"respiratory chain complex I"	-47.30016227413275	4.535332103321826	0.0855945423310826	0.6488758562279205	0.74736287	30964
"GO:0031004"	"potassium ion-transporting ATPase complex"	-4.186419011431808	1.380211241711606	5.739241075199404E-05	0.785004332496178	0.4157311	null
"GO:0031090"	"organelle membrane"	-4.518557371497695	6.361341897791151	5.734140636609097	0.8828300223972035	0.25555426	null
"GO:0031464"	"Cul4A-RING E3 ubiquitin ligase complex"	-3.001304841688344	3.887279634530023	0.019246420179570872	0.7904206338849933	0.4558102	null
"GO:0031594"	"neuromuscular junction"	-4.354577730650908	4.234922031428193	0.0428571588984999	0.83110146906532	0.63964348	null
"GO:0031982"	"vesicle"	-6.838631997765025	6.011084286139367	2.559826285649265	0.9446433354283285	4.655E-05	null
"GO:0031983"	"vesicle lumen"	-3.7235381958267557	3.5259513412480126	0.008374301325377915	0.9166723306726976	0.51802937	null
"GO:0032590"	"dendrite membrane"	-17.853871964321762	4.234947315652686	0.042859654220706506	0.6661525729382365	0.62572625	null
"GO:0030425"	"dendrite"	-12.97061622231479	5.186752977050775	0.3835983968552951	0.8315857760260449	0.89828461	32590
"GO:0030673"	"axolemma"	-3.001304841688344	2.3654879848909	0.0005764194297265488	0.752126546629177	0.75394936	32590
"GO:0031256"	"leading edge membrane"	-14.143875555757699	4.621197060918213	0.10430696355843926	0.8330515906985598	0.83823094	32590
"GO:0032589"	"neuron projection membrane"	-17.954677021213342	4.356350978030569	0.05668373924531724	0.6882072876306697	0.90062131	32590
"GO:0032809"	"neuronal cell body membrane"	-10.856985199745905	3.798650645445269	0.01569308135736046	0.8197556016313267	0.82728748	32590
"GO:0043025"	"neuronal cell body"	-14.560667306169737	4.892133576087512	0.1946501040486977	0.9288408595576322	0.7576274	32590
"GO:0043204"	"perikaryon"	-6.716698771296451	4.216324278686668	0.041060526909741824	0.9346882374679748	0.88396343	32590
"GO:0044298"	"cell body membrane"	-12.777283528852417	3.8062478271957905	0.015970062122293995	0.8444347315987325	0.82825346	32590
"GO:0060170"	"ciliary membrane"	-3.0414361167780326	4.216429830876251	0.04107050819856826	0.6695594020911338	0.81574839	32590
"GO:0032991"	"protein-containing complex"	-41.68402965454308	6.881055872437429	18.975028936380138	1	-0	null
"GO:0034706"	"sodium channel complex"	-24.066512712151294	4.388953316589278	0.06110295487322079	0.6735481952549724	0.68034432	null
"GO:0034707"	"chloride channel complex"	-14.659555885159882	4.476599788398973	0.07476733927660859	0.6726638516554501	0.68452204	null
"GO:0035867"	"alphav-beta3 integrin-IGF-1-IGF1R complex"	-3.596879478824182	2.2013971243204513	0.000394260908644133	0.73260205972194	0.37434445	null
"GO:0036477"	"somatodendritic compartment"	-3.1630432629404495	5.288950864807923	0.48537260837402685	0.9999510488970196	3.722E-05	null
