TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0060089	"molecular transducer activity"	-51.58169870868026	6.0740392798114	2.5884558894484484	1	0	null
GO:0038023	"signaling receptor activity"	-50.95860731484178	5.984808501104928	2.1077053903596656	0.7322835013745592	0	null
GO:0008227	"G protein-coupled amine receptor activity"	-20.262807357295262	4.529789551099617	0.0739228296472652	0.7355832049694575	0.64312426	null
GO:0004879	"nuclear receptor activity"	-15.920818753952375	4.683128122999577	0.1052254930060342	0.7485576202107265	0.66431394	null
GO:0098531	"ligand-activated transcription factor activity"	-15.920818753952375	4.683623312308348	0.10534554366391945	0.9386396019869274	0	null
GO:0042562	"hormone binding"	-14.97061622231479	4.589983093181969	0.08491292169185077	0.9774979852391328	0	null
GO:0033218	"amide binding"	-13.084072788302885	5.311635208307389	0.44733712689046773	0.9742169534635872	0.03560919	null
GO:0008324	"monoatomic cation transmembrane transporter activity"	-13.001740661576301	6.118996092927394	2.870764833792156	0.6986404048435042	0	null
GO:0022890	"inorganic cation transmembrane transporter activity"	-12.659555885159882	6.0806073688867786	2.6279001701510714	0.7246594562097205	0.58066988	null
GO:0015318	"inorganic molecular entity transmembrane transporter activity"	-12.018181392829336	6.171992505462873	3.243351872865567	0.7676644725569689	0.59817713	null
GO:0005102	"signaling receptor binding"	-11.602059991327963	5.70015401283437	1.094346873454143	0.8632837573720599	0.04478105	null
GO:0004935	"adrenergic receptor activity"	-10.958607314841775	3.894039000804609	0.017099579161327413	0.7379607122062622	0.56800418	null
GO:0042277	"peptide binding"	-10.950781977329818	5.189986927670516	0.33805392164791226	0.9748401496543041	0.04004161	null
GO:0099528	"G protein-coupled neurotransmitter receptor activity"	-10.640164517660113	3.789298611159441	0.01343475998697603	0.749421202568799	0.55727923	null
GO:0015378	"sodium:chloride symporter activity"	-10.442492798094342	4.183184400298215	0.03327804236578986	0.7096577187778772	0.5668142	null
GO:0004713	"protein tyrosine kinase activity"	-10.434152181326482	5.136171804942558	0.2986554784692092	0.9578219411673465	0	null
GO:0070405	"ammonium ion binding"	-10.404503778174426	0.3010299956639812	0.000002182739234277178	0.9773524694869533	0.01798503	null
GO:0022839	"monoatomic ion-gated channel activity"	-10.286509456906057	4.427648371186932	0.058429746562365784	0.7669479182325933	0.65538456	null
GO:0022836	"gated channel activity"	-10.191114132640188	5.564578486507822	0.8009015935371536	0.7352657114077901	0.49831472	null
GO:0099589	"serotonin receptor activity"	-10.067019178076801	3.3350565194390915	0.0047190822245072594	0.7989402165054478	0.51509358	null
GO:0004714	"transmembrane receptor protein tyrosine kinase activity"	-9.645891560852599	4.7660259742828455	0.12735628610237051	0.7246973344927242	0.67636145	null
GO:0043176	"amine binding"	-9.6345120151091	4.145600357652248	0.0305190599736635	0.9791147260731476	0.02930495	null
GO:0051378	"serotonin binding"	-9.6345120151091	3.550717423469283	0.007755272499386814	0.9549442909754301	0.10005578	null
GO:0005215	"transporter activity"	-9.05453141486818	6.664249240943595	10.075137960578989	1	0	null
GO:0019199	"transmembrane receptor protein kinase activity"	-8.26841123481326	4.882513153939836	0.16653645535764586	0.7235722978463888	0.69404816	null
GO:0022803	"passive transmembrane transporter activity"	-7.841637507904751	5.88473533996407	1.673927439592528	0.7820854800117472	0.54639381	null
GO:1901338	"catecholamine binding"	-7.519993057042849	3.6729286904427223	0.010276336314976955	0.9773202683815481	0.02734248	null
GO:0042802	"identical protein binding"	-7.129596094720973	5.33465677657078	0.4716899485272982	0.8721184325038291	0.46321275	null
GO:0004435	"phosphatidylinositol phospholipase C activity"	-6.931814138253839	4.281714970027296	0.041753618812488145	0.9472443383880246	0.67472443	null
GO:0019838	"growth factor binding"	-6.818156412055227	4.550680762286439	0.0775658214292738	0.887728756089118	0.39160165	null
GO:0016298	"lipase activity"	-6.651695136951839	5.4497282587588876	0.6147925154657442	0.9437748597868575	0.03633249	null
