TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000323"	"lytic vacuole"	-5.032452023781138	5.516811595158069	0.8202323718898461	0.8947385873339652	0.1968723	null
"GO:0005764"	"lysosome"	-5.032452023781138	5.344533740246999	0.5516433755371337	0.8973888260810303	0.86133349	323
"GO:0001518"	"voltage-gated sodium channel complex"	-17.43533393574791	4.267734772321856	0.04622085323300807	0.7067943310096231	0.65607722	null
"GO:0005575"	"cellular_component"	-12.276544327964814	7.602873379307559	100	1	-0	null
"GO:0005576"	"extracellular region"	-14.97469413473523	6.174372980219259	3.728201021160707	0.9999329671314133	5.311E-05	null
"GO:0005615"	"extracellular space"	-9.26680273489343	5.883056976362223	1.906263969905416	0.9681144349111329	0.5744217	null
"GO:0005641"	"nuclear envelope lumen"	-3.5391021572434522	2.718501688867274	0.0013025581918496038	0.8936488540521309	0.4216757	null
"GO:0005737"	"cytoplasm"	-3.906578314837765	7.223858229711361	41.7815777098856	0.9697257170405587	0.07327355	null
"GO:0005739"	"mitochondrion"	-6.1771783546968955	6.265495171559725	4.598556930214697	0.899381598585617	0.24719214	null
"GO:0005773"	"vacuole"	-3.764471553092451	5.707755776035393	1.2731558102891367	0.9123488294393924	0.20765311	null
"GO:0005775"	"vacuolar lumen"	-3.886056647693163	3.785258633357701	0.015216474815898245	0.8798761137060463	0.63383136	null
"GO:0005783"	"endoplasmic reticulum"	-6.027334407733889	6.0904354741384665	3.072994288082703	0.8735788535004042	0.26239778	null
"GO:0005789"	"endoplasmic reticulum membrane"	-5.33161408331	5.845714920277423	1.7492058948992744	0.8089891323867942	0.66406779	null
"GO:0005886"	"plasma membrane"	-104.56703070912559	6.8250353366409255	16.678688713171073	0.7990985089844046	0.42008808	null
"GO:0005891"	"voltage-gated calcium channel complex"	-16.03857890593355	4.397314173908845	0.06229072824356641	0.7002322924194806	0.68034432	null
"GO:1990454"	"L-type voltage-gated calcium channel complex"	-5.376750709602099	3.3240765797394864	0.005260139211530584	0.7315236735257363	0.80476813	5891
"GO:0005892"	"acetylcholine-gated channel complex"	-10.325138859262188	3.516667559099043	0.008197133448708715	0.6971203844714463	0.68390879	null
"GO:0008622"	"epsilon DNA polymerase complex"	-3.9746941347352296	3.9548693710664784	0.022487843725955234	0.8088531098460329	0.52546468	null
"GO:0009897"	"external side of plasma membrane"	-16.43297363384094	5.049427364190323	0.27960833921709516	0.8429754710248158	0.28009622	null
"GO:0009986"	"cell surface"	-26.80966830182971	5.394946984319184	0.6195435881011558	0.9999442021542755	3.823E-05	null
"GO:0014704"	"intercalated disc"	-5.294136287716081	3.7550359337677714	0.014193392711188788	0.8449554991164226	0.58646127	null
"GO:0016020"	"membrane"	-41.09854167860389	7.300683746686734	49.86666869619539	0.9999035905205362	8.87E-05	null
"GO:0016323"	"basolateral plasma membrane"	-14.488116639021126	4.703961652091485	0.1262059112436349	0.7683869944330564	0.26063894	null
"GO:0009925"	"basal plasma membrane"	-8.393618634889394	4.75048525243288	0.14047665894322856	0.7667906177028093	0.97940693	16323
"GO:0019774"	"proteasome core complex, beta-subunit complex"	-4.443697499232712	4.099300726233463	0.031361209492654835	0.894899064464878	0.22516069	null
"GO:0019897"	"extrinsic component of plasma membrane"	-3.8927900303521317	4.981034448719282	0.23886721354979923	0.84358505688389	0.27601694	null
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	-4.195860567664649	4.721645766289746	0.13145107852192583	0.8426202586274947	0.86612055	19897
"GO:0030054"	"cell junction"	-4.749579997691106	5.87774557638143	1.8830924078948503	0.9999377760090098	4.363E-05	null
"GO:0030315"	"T-tubule"	-5.007004901568658	3.84060787900929	0.01728509692517664	0.8677449469067251	0.2220827	null
"GO:0030665"	"clathrin-coated vesicle membrane"	-3.6216020990518625	4.649977061589579	0.11145356635816582	0.7914971317156966	0.69316587	null
"GO:0030662"	"coated vesicle membrane"	-3.2284125191187445	5.073747668815175	0.29571314873854604	0.7763807122070614	0.8379881	30665
"GO:0031012"	"extracellular matrix"	-3.6989700043360187	5.386693329027072	0.607880452107468	0.8601968797253423	0.27925686	null
"GO:0062023"	"collagen-containing extracellular matrix"	-4.022276394711152	5.089668480072258	0.30675494950278837	0.8667843238936176	0.77766286	31012
"GO:0031090"	"organelle membrane"	-4.236572006437063	6.361341897791151	5.734140636609097	0.8531498995945658	0.28076485	null
"GO:0031410"	"cytoplasmic vesicle"	-9.455931955649724	5.97609262800176	2.3616677585780756	0.798105116842827	0.65502397	null
