TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0030594	"neurotransmitter receptor activity"	-35.428291168191315	4.973423442845006	0.2053150005938142	0.849577938108533	0	null
GO:0060089	"molecular transducer activity"	-31.903089986991944	6.0740392798114	2.5884558894484484	1	0	null
GO:0003824	"catalytic activity"	-30.688246138944244	7.442996037341388	60.53379149902957	1	0	null
GO:0008227	"G protein-coupled amine receptor activity"	-27.167491087293765	4.529789551099617	0.0739228296472652	0.8224214675068516	0.56398595	null
GO:0016491	"oxidoreductase activity"	-26.39469495385889	6.705334884838153	11.074819433442528	0.9706644681328083	0.07143386	null
GO:0005215	"transporter activity"	-26.21324857785444	6.664249240943595	10.075137960578989	1	0	null
GO:0015075	"monoatomic ion transmembrane transporter activity"	-26.025488307262673	6.188713110254052	3.3706579559655494	0.7468348010852802	0	null
GO:0015318	"inorganic molecular entity transmembrane transporter activity"	-25.795880017344075	6.171992505462873	3.243351872865567	0.7925982945328771	0.61225989	null
GO:0070405	"ammonium ion binding"	-23.59176003468815	0.3010299956639812	0.000002182739234277178	0.9748672765977344	0	null
GO:0004713	"protein tyrosine kinase activity"	-22.804100347590765	5.136171804942558	0.2986554784692092	0.9145730966381299	0	null
GO:0022890	"inorganic cation transmembrane transporter activity"	-22.707743928643524	6.0806073688867786	2.6279001701510714	0.7620602369044782	0.59393122	null
GO:0004497	"monooxygenase activity"	-22.215382707367123	5.7829360542600465	1.324150025517313	0.9087935509974137	0.03908212	null
GO:0099528	"G protein-coupled neurotransmitter receptor activity"	-21.627087997029893	3.789298611159441	0.01343475998697603	0.8177180545609698	0.5003121	null
GO:0036094	"small molecule binding"	-21.042392712939904	7.218235675531778	36.07758878384602	0.9544428569925785	0.0870869	null
GO:0043167	"ion binding"	-19.54060751224077	7.193200537570395	34.056684384615856	0.9141587095673144	0.2510511	null
GO:0005102	"signaling receptor binding"	-19.35261702988538	5.70015401283437	1.094346873454143	0.9059205964457522	0.02006016	null
GO:0022836	"gated channel activity"	-18.278189384787453	5.564578486507822	0.8009015935371536	0.7592963313831961	0.50804964	null
GO:0004993	"G protein-coupled serotonin receptor activity"	-17.67778070526608	4.323994202181974	0.0460230567547343	0.8154691983492902	0.60849091	null
GO:0099589	"serotonin receptor activity"	-17.67778070526608	3.3350565194390915	0.0047190822245072594	0.8759364217517513	0.46790021	null
GO:0016705	"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen"	-17.65364702554936	5.842845042414387	1.5200093997482385	0.9077092894205517	0.45983527	null
GO:0004714	"transmembrane receptor protein tyrosine kinase activity"	-17.3840499483436	4.7660259742828455	0.12735628610237051	0.7783941875793343	0.58785262	null
GO:0043177	"organic acid binding"	-15.85078088734462	5.322140701002309	0.4582901123680706	0.9548261402552031	0.12068496	null
GO:0022803	"passive transmembrane transporter activity"	-15.123782159408357	5.88473533996407	1.673927439592528	0.8053894349756899	0.55811996	null
GO:0031406	"carboxylic acid binding"	-14.987162775294827	5.30955777897971	0.4452024079193447	0.9254618199590094	0.0616196	null
GO:0020037	"heme binding"	-14.98296666070122	5.829499322166181	1.4740103531250812	0.9599850095254763	0.05089615	null
GO:0043168	"anion binding"	-14.939302159646388	6.927234817369778	18.460209307667203	0.9218621966945956	0.47109462	null
GO:0042802	"identical protein binding"	-14.928117992693874	5.33465677657078	0.4716899485272982	0.912553460144218	0.46321275	null
GO:0046906	"tetrapyrrole binding"	-14.812479279163536	5.874642401587303	1.6354741225022669	0.9594845622874795	0.1375018	null
GO:0019199	"transmembrane receptor protein kinase activity"	-14.349692476868064	4.882513153939836	0.16653645535764586	0.7826025645020419	0.61061574	null
GO:0004672	"protein kinase activity"	-13.896196279044043	6.2106261364593225	3.545093744612045	0.8958096107058712	0.64041106	null
GO:0046914	"transition metal ion binding"	-13.127843727251706	6.454241915208814	6.212174084018391	0.9254798971756822	0.39169143	null
GO:0008395	"steroid hydroxylase activity"	-12.318758762624412	4.361085360488826	0.0501266065151754	0.9084573680014216	0.32824498	null
