TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000165"	"MAPK cascade"	-6.716698771296451	4.759176625403369	0.14136534496772205	0.7987168803081036	0.45795022	null
"GO:0007264"	"small GTPase-mediated signal transduction"	-5.342944147142896	5.2043262235564915	0.3940010724607046	0.782801428168716	0.79398316	165
"GO:0007265"	"Ras protein signal transduction"	-4.8124792791635365	4.656740061467408	0.11166173764330672	0.8020476722927005	0.7190438	165
"GO:0000183"	"rDNA heterochromatin formation"	-3.1319436381769585	3.4604467838807205	0.007103464595480827	0.8513778848431155	0.58456607	null
"GO:0000272"	"polysaccharide catabolic process"	-3.5128616245228135	5.421692750748088	0.6499276288393968	0.9120773406086128	0.58476021	null
"GO:0001101"	"response to acid chemical"	-7.8297382846050425	4.828292459459625	0.16575242993377337	0.8939587763131714	0.54196644	null
"GO:0001558"	"regulation of cell growth"	-8.504455662453552	4.6858312746260635	0.11939776994531513	0.8490567616670492	0.1794596	null
"GO:0030307"	"positive regulation of cell growth"	-7.481486060122113	4.216614485501277	0.040528637570750974	0.8061954797332853	0.85880308	1558
"GO:0045927"	"positive regulation of growth"	-6.966576244513051	4.411905774756818	0.06354228759422491	0.8176617889342372	0.88620939	1558
"GO:0046620"	"regulation of organ growth"	-3.9030899869919438	3.937517892017347	0.02131285513938617	0.83470096404482	0.82245242	1558
"GO:0048638"	"regulation of developmental growth"	-4.567030709125595	4.6391875599357535	0.10723868640350111	0.8495798001637979	0.92039184	1558
"GO:0055021"	"regulation of cardiac muscle tissue growth"	-4.032452023781138	3.149834696715785	0.0034729690035424287	0.8481100431750389	0.84061537	1558
"GO:0055022"	"negative regulation of cardiac muscle tissue growth"	-3.1319436381769585	2.629409599102719	0.0010460750010669966	0.8419857847368721	0.90543675	1558
"GO:0060420"	"regulation of heart growth"	-4.1904402853647325	3.3352572564345317	0.005323906417195091	0.8451777388321778	0.75360843	1558
"GO:0061052"	"negative regulation of cell growth involved in cardiac muscle cell development"	-3.1163385648463824	2.012837224705172	0.00025105800025607914	0.8080905393331417	0.94141266	1558
"GO:0061117"	"negative regulation of heart growth"	-3.1319436381769585	2.629409599102719	0.0010460750010669966	0.8422297836307434	0.90543675	1558
"GO:0001666"	"response to hypoxia"	-8.276544327964814	4.481442628502305	0.07457653284077395	0.9077721566620283	0.42068955	null
"GO:0036293"	"response to decreased oxygen levels"	-7.764471553092451	4.486331281184666	0.0754207769004586	0.9138400766442012	0.97106719	1666
"GO:0036294"	"cellular response to decreased oxygen levels"	-4.5376020021010435	4.018367578387845	0.025674372555599623	0.8784639845919315	0.9864831	1666
