TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000166"	"nucleotide binding"	-15.543633966870956	6.9236120800790015	18.306860962763057	0.8942184842021382	0.47691452	null
"GO:0005524"	"ATP binding"	-10.164943898279883	6.7540414686143135	12.389199518147217	0.884856682842474	0.81616635	166
"GO:0017076"	"purine nucleotide binding"	-9.338187314462738	6.856312396219104	15.678849472911038	0.8969624112705497	0.77968614	166
"GO:0030554"	"adenyl nucleotide binding"	-11.15552282425432	6.804504440795216	13.91573749094518	0.8974460834181963	0.77267367	166
"GO:0032553"	"ribonucleotide binding"	-10.588380294036769	6.831938015194583	14.82312620076578	0.8917186483085487	0.79496669	166
"GO:0032555"	"purine ribonucleotide binding"	-9.401209493236886	6.818019653776024	14.355603101436715	0.8913132690485024	0.8219815	166
"GO:0032559"	"adenyl ribonucleotide binding"	-11.489454989793387	6.761199898143712	12.595101675595052	0.8932409635039341	0.73439014	166
"GO:0035639"	"purine ribonucleoside triphosphate binding"	-7.411168274405793	6.810091450222462	14.095913883777822	0.890033945274102	0.75699647	166
"GO:0001221"	"transcription coregulator binding"	-4.767003889607846	3.969276095488932	0.020334398706526192	0.9289943565669652	0.68341405	null
"GO:0001223"	"transcription coactivator binding"	-6.978810700930062	3.4154741681092355	0.005679487487589218	0.934122975265165	0.30217133	null
"GO:0001530"	"lipopolysaccharide binding"	-3.1778319206319825	3.977311973396926	0.02071419533329042	0.957040528180407	0.57346957	null
"GO:0001540"	"amyloid-beta binding"	-10.742321425130816	3.9843022319799033	0.021050337175369103	0.9624228965664129	0.03201889	null
"GO:0001609"	"G protein-coupled adenosine receptor activity"	-3.1791420105603	3.525692524505011	0.007320907391765655	0.8495796649058667	0.4809783	null
"GO:0001618"	"virus receptor activity"	-6.701146923590294	3.0788191830988487	0.0026149216026640594	0.9390985814600639	0.28743863	null
"GO:0001758"	"retinal dehydrogenase activity"	-5.581698708680254	2.941511432634403	0.0019055313515239766	0.9387231195177635	0.25759907	null
"GO:0002020"	"protease binding"	-4.774690718274138	4.249687427805301	0.038785093453871176	0.9215425720012724	0.55454929	null
"GO:0003674"	"molecular_function"	-11.701146923590294	7.660998154612795	100	1	-0	null
"GO:0003824"	"catalytic activity"	-38.567030709125596	7.442996037341388	60.53379149902957	1	-0	null
"GO:0003886"	"DNA (cytosine-5-)-methyltransferase activity"	-3.486782399932061	4.2212055176740035	0.03632296359760652	0.963347753469215	0.18429791	null
"GO:0003916"	"DNA topoisomerase activity"	-3.1791420105603	4.861779267181942	0.15877245190132194	0.9782303255116261	0.48614934	null
"GO:0004032"	"aldose reductase (NADPH) activity"	-7.707743928643524	4.306596566797276	0.0442157486687528	0.9142350776240961	0.65253288	null
"GO:0004033"	"aldo-keto reductase (NADPH) activity"	-3.7328282715969863	4.759290033024304	0.1253961862699896	0.9087461179391503	0.83508963	4032
"GO:0008106"	"alcohol dehydrogenase (NADP+) activity"	-4.72584215073632	4.539778434945227	0.07564282816387562	0.9112759497789141	0.89506835	4032
"GO:0004089"	"carbonate dehydratase activity"	-16.30189945437661	4.577100988801015	0.08243114718247763	0.9779117254179256	0.03467862	null
"GO:0016836"	"hydro-lyase activity"	-7.327902142064283	5.648856481910169	0.9724277907843571	0.973611961624369	0.7328312	4089
"GO:0004112"	"cyclic-nucleotide phosphodiesterase activity"	-7.617982957425132	4.627673031766616	0.09261144297114639	0.9524452014564244	0.60727289	null
"GO:0004114"	"3',5'-cyclic-nucleotide phosphodiesterase activity"	-8.146910470148134	4.443122112348447	0.06054918635884892	0.9518086059682063	0.76197461	4112
"GO:0004115"	"3',5'-cyclic-AMP phosphodiesterase activity"	-5.0675262353228465	4.171697207248836	0.03240931215054754	0.9534225231041277	0.90366062	4112
"GO:0047555"	"3',5'-cyclic-GMP phosphodiesterase activity"	-4.79317412396815	4.033463966077405	0.023573583730193526	0.954329279802449	0.90374776	4112
"GO:0004129"	"cytochrome-c oxidase activity"	-5.732828271596986	4.698274576674367	0.10896015983588246	0.7026340057192709	0.63423865	null
"GO:0004298"	"threonine-type endopeptidase activity"	-3.9244530386074694	4.292233912909475	0.04277732351336414	0.9565341280104598	0.41113122	null
"GO:0004364"	"glutathione transferase activity"	-4.943095148663527	4.853375716612023	0.15572971340873956	0.9655585900812993	0.20614737	null
"GO:0004497"	"monooxygenase activity"	-29.97881070093006	5.7829360542600465	1.324150025517313	0.9079973449566012	-0	null
"GO:0004517"	"nitric-oxide synthase activity"	-3.486782399932061	3.4785664955938436	0.006567862355940028	0.919624476318844	0.60669723	null
"GO:0004558"	"alpha-1,4-glucosidase activity"	-3.486782399932061	3.839289456006147	0.01507399715191819	0.969305838263579	0.16432238	null
"GO:0004672"	"protein kinase activity"	-13.686132779630846	6.2106261364593225	3.545093744612045	0.9249283193737594	0.64041106	null
"GO:0016301"	"kinase activity"	-13.856985199745905	6.425638868946679	5.816216455963574	0.9380835947573735	0.78784155	4672
"GO:0016773"	"phosphotransferase activity, alcohol group as acceptor"	-12.347753658996677	6.326354707261492	4.627605805937937	0.9395475148942798	0.72701747	4672
"GO:0004713"	"protein tyrosine kinase activity"	-28.742321425130815	5.136171804942558	0.2986554784692092	0.9385246458952897	0.03908212	null
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	-19.987162775294827	4.7660259742828455	0.12735628610237051	0.7991986611573761	0.58785262	null
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	-13.358525889495901	4.442558154495923	0.060470607746414946	0.9404208433069239	0.82352682	4714
"GO:0005007"	"fibroblast growth factor receptor activity"	-3.9746941347352296	3.5705429398818973	0.008117607212276825	0.8114095974760088	0.79417164	4714
"GO:0005021"	"vascular endothelial growth factor receptor activity"	-4.542118103266008	3.4631461367263494	0.006338674736340926	0.813934156258982	0.7821432	4714
"GO:0004859"	"phospholipase inhibitor activity"	-3.3010299956639813	3.576341350205793	0.008226744173990686	1	-0	null
"GO:0004879"	"nuclear receptor activity"	-16.396855627379818	4.683128122999577	0.1052254930060342	0.8371204395964466	0.57925091	null
"GO:0003707"	"nuclear steroid receptor activity"	-8.7594507517174	3.9557358422776656	0.019710135285522918	0.8443527747828719	0.89006823	4879
"GO:0004890"	"GABA-A receptor activity"	-8.876148359032914	4.191925851711436	0.033954691528415785	0.8623054989897342	0.53303439	null
"GO:0004896"	"cytokine receptor activity"	-4.39040559077478	4.7442147248141655	0.12111801737080634	0.8252182963022073	0.59608515	null
"GO:0004904"	"interferon receptor activity"	-3.9746941347352296	2.9057958803678687	0.0017549223443588512	0.8619185274559952	0.7454673	4896
"GO:0004911"	"interleukin-2 receptor activity"	-3.486782399932061	2.6655809910179533	0.0010084255262360563	0.865620035361489	0.72279997	4896
"GO:0004953"	"icosanoid receptor activity"	-8.297569463554474	3.783045572114693	0.013242678934359639	0.8480015912342727	0.50786753	null
"GO:0004955"	"prostaglandin receptor activity"	-9.498940737782249	3.601842789782098	0.008724408719405882	0.8467486727399142	0.48640849	null
"GO:0004954"	"prostanoid receptor activity"	-8.785156151952302	3.667452952889954	0.0101475547001546	0.8456422403665252	0.96300944	4955
"GO:0004957"	"prostaglandin E receptor activity"	-3.9746941347352296	3.4276483711869328	0.005841010190925729	0.8499532921584436	0.96306311	4955
"GO:0004985"	"G protein-coupled opioid receptor activity"	-4.141462802430361	3.4536240735914507	0.006201162164581463	0.8541433517450934	0.47594943	null
"GO:0004993"	"G protein-coupled serotonin receptor activity"	-17.68402965454308	4.323994202181974	0.0460230567547343	0.8246989089031286	0.60849091	null
"GO:0001587"	"Gq/11-coupled serotonin receptor activity"	-3.486782399932061	2.1760912590556813	0.00032522814590729953	0.8640807322633128	0.74317468	4993
"GO:0004935"	"adrenergic receptor activity"	-10.471083299722345	3.894039000804609	0.017099579161327413	0.8337057020063674	0.88088105	4993
"GO:0004936"	"alpha-adrenergic receptor activity"	-6.978810700930062	3.7798128631705805	0.013144455668817168	0.8343549999947555	0.86693946	4993
"GO:0004937"	"alpha1-adrenergic receptor activity"	-3.486782399932061	3.4771212547196626	0.006546034963597258	0.8402545148455393	0.93397151	4993
"GO:0004938"	"alpha2-adrenergic receptor activity"	-3.486782399932061	3.501333178645566	0.006921466111892932	0.8397879939090637	0.93678464	4993
"GO:0004939"	"beta-adrenergic receptor activity"	-3.486782399932061	3.2619761913978125	0.003987864581024405	0.844418486511492	0.90969451	4993
"GO:0004969"	"histamine receptor activity"	-5.060480747381382	3.411788004543869	0.00563146722443512	0.8440373734393983	0.82487227	4993
"GO:0005102"	"signaling receptor binding"	-13.447331783887806	5.70015401283437	1.094346873454143	0.9078152431497456	0.46321275	null
